,Magazijn_LN,artikel_nr,Mutatiesoort,Beweging,Totaal_gewicht,Stuk_gewicht,Date_Time,buchungs_nr,bewegungsart,Voorraad na mutatie,Code_voorraadmutatie
15382,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-07-10 09:46:14,19743270,300,0.0,0.0
15383,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 09:46:14,19743270,300,0.0,0.0
15384,EZDS,56420,,Abgang,-80.561,-80.561,2023-07-10 09:47:43,19743272,200,0.0,0.0
15385,EZSI,60075,,Zugang geplant,28980.0,28980.0,2023-07-10 10:45:19,19743339,102,0.0,0.0
15386,EZSI,60075,3.0,Zugang,28860.0,28860.0,2023-07-10 12:37:32,19743410,100,0.0,0.0
15387,EZSI,60075,,Mengenauflösung reserv./geplant,-28980.0,-28980.0,2023-07-10 12:37:32,19743410,408,0.0,0.0
15388,EZDS,10758,,Lager an Lager,-975.0,-39.0,2023-07-10 14:58:40,19743912,300,0.0,0.0
15389,EZDS,10758,,Lager an Lager,633.884,633.884,2023-07-10 14:58:48,19743913,300,0.0,0.0
15390,EZDS,10758,,Minusbestand durch Zugang aufgelöst,341.116,341.116,2023-07-10 14:58:48,19743913,402,0.0,0.0
15391,EZDS,47979,5.0,Abgang,-24.657,-24.657,2023-07-10 15:16:39,19744022,200,0.0,0.0
15392,EZDS,65248,5.0,Abgang,-40.596,-40.596,2023-07-10 15:16:44,19744023,200,0.0,0.0
15393,EZDS,32774,,Abgang,-421.708,-421.708,2023-07-10 15:21:30,19744057,200,0.0,0.0
15394,EZDS,60046,5.0,Lager an Lager,-500.0,-25.0,2023-07-10 15:44:18,19744292,300,0.0,0.0
15395,EZDS,60046,,Minusbestand durch Zugang aufgelöst,80.736,80.736,2023-07-10 15:44:24,19744293,402,0.0,0.0
15396,EZDS,60046,,Lager an Lager,419.264,419.264,2023-07-10 15:44:24,19744293,300,0.0,0.0
15397,EZDS,66564,5.0,Abgang,-22.086,-22.086,2023-07-10 15:45:13,19744314,200,0.0,0.0
15398,EZDS,60049,5.0,Abgang,-21.383,-21.383,2023-07-10 15:45:13,19744315,200,0.0,0.0
15399,EZDS,67452,5.0,Abgang,-46.068,-46.068,2023-07-10 15:45:35,19744317,200,0.0,0.0
15400,EZDS,67451,5.0,Abgang,-121.009,-121.009,2023-07-10 15:46:17,19744327,200,0.0,0.0
15401,EZDS,32774,,Lager an Lager,-1000.0,-40.0,2023-07-10 15:48:34,19744346,300,0.0,0.0
15402,EZDS,32774,,Lager an Lager,1000.0,1000.0,2023-07-10 15:48:55,19744348,300,0.0,0.0
15403,EZDS,32774,,Abgang,-353.357,-353.357,2023-07-10 15:51:44,19744383,200,0.0,0.0
15404,EZSI,60075,,Lager an Lager,-425.0,-425.0,2023-07-10 15:52:37,19744386,300,0.0,0.0
15405,EZMV,32774,,Zugang,1000.0,40.0,2023-07-10 16:26:54,19744816,100,0.0,0.0
15406,EZMV,32774,,Lager an Lager,-1000.0,-40.0,2023-07-10 16:26:56,19744819,300,0.0,0.0
15407,EZDS,32774,,Lager an Lager,1000.0,40.0,2023-07-10 16:26:56,19744819,300,0.0,0.0
15408,EZSI,59595,5.0,Abgang,-3774.675,-3774.675,2023-07-10 16:49:47,19745083,200,0.0,0.0
15409,EZDS,67452,5.0,Abgang,-107.898,-107.898,2023-07-10 16:54:20,19745146,200,0.0,0.0
15410,EZDS,11176,5.0,Abgang,-41.861,-41.861,2023-07-10 17:30:16,19745453,200,0.0,0.0
15411,EZDS,67451,5.0,Abgang,-32.011,-32.011,2023-07-10 17:30:18,19745454,200,0.0,0.0
15412,EZMV,64305,,Abgang reserviert,-1.495,-1.495,2023-07-10 17:32:05,19745488,202,0.0,0.0
15413,EZDS,47979,5.0,Abgang,-25.38,-25.38,2023-07-10 17:32:35,19745515,200,0.0,0.0
15414,EZDS,65248,5.0,Abgang,-40.065,-40.065,2023-07-10 17:32:41,19745516,200,0.0,0.0
15415,EZDS,10758,5.0,Abgang,-320.538,-320.538,2023-07-10 17:32:43,19745519,200,0.0,0.0
15416,EZDS,62161,,Abgang,-111.406,-111.406,2023-07-10 17:33:26,19745529,200,0.0,0.0
15417,EZDS,62161,,Abgang,-264.331,-264.331,2023-07-10 17:33:26,19745529,200,0.0,0.0
15418,EZDS,32774,,Abgang,-420.957,-420.957,2023-07-10 17:35:09,19745560,200,0.0,0.0
15419,EZDS,32774,,Abgang,-353.751,-353.751,2023-07-10 17:38:21,19745612,200,0.0,0.0
15420,EZDS,62161,,Abgang,-178.581,-178.581,2023-07-10 17:38:35,19745618,200,0.0,0.0
15421,EZDS,11176,5.0,Abgang,-342.61,-342.61,2023-07-10 17:48:41,19745804,200,0.0,0.0
15422,EZDS,67452,,Lager an Lager,400.0,400.0,2023-07-10 17:48:55,19745810,300,0.0,0.0
15423,EZSI,59595,5.0,Abgang,-3776.313,-3776.313,2023-07-10 17:50:41,19745835,200,0.0,0.0
15424,EZMV,64305,,Lager an Lager,-7.959,-7.959,2023-07-10 17:50:47,19745838,300,0.0,0.0
15425,EZMV,64305,,Lager an Lager,7.959,7.959,2023-07-10 17:50:47,19745838,300,0.0,0.0
15426,EZMV,64305,,Mengenauflösung reserv./geplant,1.495,1.495,2023-07-10 17:50:47,19745838,408,0.0,0.0
15427,EZMV,64305,5.0,Abgang,-1.47,-1.47,2023-07-10 17:55:16,19745913,200,0.0,0.0
15428,EZMV,64305,,Zugang,1.47,1.47,2023-07-10 17:55:16,19745914,100,0.0,0.0
15429,EZDS,32774,,Lager an Lager,-1000.0,-40.0,2023-07-10 17:58:27,19745944,300,0.0,0.0
15430,EZDS,32774,,Lager an Lager,1000.0,40.0,2023-07-10 17:58:30,19745948,300,0.0,0.0
15431,EZDS,32774,,Lager an Lager,-1000.0,-40.0,2023-07-10 17:58:42,19745954,300,0.0,0.0
15432,EZDS,32774,,Lager an Lager,1000.0,40.0,2023-07-10 17:58:47,19745956,300,0.0,0.0
15433,EZMV,64305,,Lager an Lager,-6.489,-6.489,2023-07-10 17:59:51,19745977,300,0.0,0.0
15434,EZMV,64305,,Lager an Lager,6.489,6.489,2023-07-10 17:59:51,19745977,300,0.0,0.0
15435,EZMV,64305,5.0,Lager an Lager,-1.47,-1.47,2023-07-10 18:00:40,19745997,300,0.0,0.0
15436,EZMV,64305,,Lager an Lager,1.47,1.47,2023-07-10 18:00:40,19745997,300,0.0,0.0
15437,EZDS,32774,,Lager an Lager,-1000.0,-40.0,2023-07-10 18:03:56,19746033,300,0.0,0.0
15438,EZDS,32774,,Lager an Lager,904.006,904.006,2023-07-10 18:04:02,19746034,300,0.0,0.0
15439,EZDS,32774,,Minusbestand durch Zugang aufgelöst,95.994,95.994,2023-07-10 18:04:02,19746034,402,0.0,0.0
15440,EZSI,60075,5.0,Abgang,-971.377,-971.377,2023-07-10 18:09:10,19746071,200,0.0,0.0
15441,EZDS,62161,,Lager an Lager,600.0,600.0,2023-07-10 18:15:48,19746129,300,0.0,0.0
15442,EZSI,60227,5.0,Abgang,-401.299,-401.299,2023-07-10 18:16:47,19746143,200,0.0,0.0
15443,EZDS,60049,5.0,Abgang,-7.914,-7.914,2023-07-10 18:17:33,19746157,200,0.0,0.0
15444,EZDS,67451,5.0,Abgang,-200.007,-200.007,2023-07-10 18:19:35,19746176,200,0.0,0.0
15445,EZDS,66564,,Abgang,-372.449,-372.449,2023-07-10 18:20:51,19746191,200,0.0,0.0
15446,EZDS,67452,,Abgang,-270.766,-270.766,2023-07-10 18:23:54,19746221,200,0.0,0.0
15447,EZDS,62161,,Lager an Lager,600.0,600.0,2023-07-10 18:28:45,19746273,300,0.0,0.0
15448,EZDS,66564,,Lager an Lager,-400.0,-400.0,2023-07-10 18:33:46,19746319,300,0.0,0.0
15449,EZDS,66564,,Lager an Lager,-682.38,-682.38,2023-07-10 18:33:53,19746324,300,0.0,0.0
15450,EZDS,66564,,Minusbestand durch Zugang aufgelöst,1082.38,1082.38,2023-07-10 18:33:53,19746324,402,0.0,0.0
15451,EZMV,11176,,Zugang,825.0,33.0,2023-07-10 18:34:18,19746331,100,0.0,0.0
15452,EZDS,11176,,Lager an Lager,825.0,33.0,2023-07-10 18:34:20,19746332,300,0.0,0.0
15453,EZMV,11176,,Lager an Lager,-825.0,-33.0,2023-07-10 18:34:20,19746332,300,0.0,0.0
15454,EZDS,66564,,Abgang,-204.962,-204.962,2023-07-10 18:41:53,19746425,200,0.0,0.0
15455,EZDS,61957,,Abgang,-513.004,-513.004,2023-07-10 18:45:58,19746482,200,0.0,0.0
15456,EZDS,66564,,Lager an Lager,-400.0,-400.0,2023-07-10 18:46:19,19746483,300,0.0,0.0
15457,EZDS,66564,,Lager an Lager,-487.342,-487.342,2023-07-10 18:46:26,19746486,300,0.0,0.0
15458,EZDS,66564,,Minusbestand durch Zugang aufgelöst,887.342,887.342,2023-07-10 18:46:26,19746486,402,0.0,0.0
15459,EZDS,64305,5.0,Abgang,-331.089,-331.089,2023-07-10 18:46:35,19746491,200,0.0,0.0
15460,EZDS,61957,,Abgang,-279.236,-279.236,2023-07-10 18:48:00,19746504,200,0.0,0.0
15461,EZSI,59595,5.0,Abgang,-3774.594,-3774.594,2023-07-10 18:51:47,19746545,200,0.0,0.0
15462,EZDS,66564,3.0,Lager an Lager,400.0,400.0,2023-07-10 18:57:39,19746593,300,0.0,0.0
15463,EZDS,67451,,Lager an Lager,-400.0,-400.0,2023-07-10 18:59:09,19746605,300,0.0,0.0
15464,EZDS,67451,3.0,Lager an Lager,400.0,400.0,2023-07-10 18:59:53,19746609,300,0.0,0.0
15465,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-07-10 19:03:45,19746637,300,0.0,0.0
15466,EZDS,11176,,Lager an Lager,825.0,33.0,2023-07-10 19:03:56,19746643,300,0.0,0.0
15467,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-07-10 19:04:08,19746647,300,0.0,0.0
15468,EZDS,67451,,Lager an Lager,-400.0,-400.0,2023-07-10 19:04:15,19746648,300,0.0,0.0
15469,EZDS,11176,,Lager an Lager,825.0,825.0,2023-07-10 19:04:35,19746656,300,0.0,0.0
15470,EZDS,61957,,Lager an Lager,-950.0,-950.0,2023-07-10 19:13:35,19746756,300,0.0,0.0
15471,EZMV,64305,,Abgang reserviert,-0.758,-0.758,2023-07-10 19:14:11,19746777,202,0.0,0.0
15472,EZMV,65248,5.0,Abgang reserviert,-0.758,-0.758,2023-07-10 19:14:11,19746778,202,0.0,0.0
15473,EZDS,61957,,Lager an Lager,123.119,123.119,2023-07-10 19:14:12,19746781,300,0.0,0.0
15474,EZDS,61957,,Minusbestand durch Zugang aufgelöst,826.881,826.881,2023-07-10 19:14:12,19746781,402,0.0,0.0
15475,EZDS,67452,5.0,Lager an Lager,-400.0,-400.0,2023-07-10 19:29:43,19746905,300,0.0,0.0
15476,EZDS,67452,,Lager an Lager,400.0,400.0,2023-07-10 19:29:51,19746906,300,0.0,0.0
15477,EZDS,67452,,Abgang,-270.786,-270.786,2023-07-10 19:32:22,19746927,200,0.0,0.0
15478,EZMV,64305,,Lager an Lager,6.489,6.489,2023-07-10 19:34:52,19746941,300,0.0,0.0
15479,EZMV,64305,,Lager an Lager,-6.489,-6.489,2023-07-10 19:34:52,19746941,300,0.0,0.0
15480,EZMV,64305,,Mengenauflösung reserv./geplant,0.758,0.758,2023-07-10 19:34:52,19746941,408,0.0,0.0
15481,EZDS,67452,,Abgang,-125.088,-125.088,2023-07-10 19:35:26,19746945,200,0.0,0.0
15482,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 19:35:48,19746951,300,0.0,0.0
15483,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 19:35:55,19746955,300,0.0,0.0
15484,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 19:36:45,19746965,300,0.0,0.0
15485,EZDS,56420,,Lager an Lager,227.964,227.964,2023-07-10 19:36:51,19746966,300,0.0,0.0
15486,EZDS,56420,,Minusbestand durch Zugang aufgelöst,172.036,172.036,2023-07-10 19:36:51,19746966,402,0.0,0.0
15487,EZMV,65248,5.0,Lager an Lager,-8.772,-8.772,2023-07-10 19:37:28,19746977,300,0.0,0.0
15488,EZMV,65248,5.0,Lager an Lager,8.772,8.772,2023-07-10 19:37:28,19746977,300,0.0,0.0
15489,EZMV,65248,5.0,Mengenauflösung reserv./geplant,0.758,0.758,2023-07-10 19:37:28,19746977,408,0.0,0.0
15490,EZDS,10758,5.0,Abgang,-294.258,-294.258,2023-07-10 19:39:13,19747007,200,0.0,0.0
15491,EZDS,11176,5.0,Abgang,-368.69,-368.69,2023-07-10 19:39:26,19747008,200,0.0,0.0
15492,EZMV,64305,5.0,Abgang,-0.75,-0.75,2023-07-10 19:43:39,19747046,200,0.0,0.0
15493,EZMV,64305,,Zugang,0.75,0.75,2023-07-10 19:43:40,19747047,100,0.0,0.0
15494,EZMV,65248,5.0,Abgang,-0.74,-0.74,2023-07-10 19:45:26,19747056,200,0.0,0.0
15495,EZMV,65248,5.0,Zugang,0.74,0.74,2023-07-10 19:45:26,19747057,100,0.0,0.0
15496,EZMV,65248,5.0,Lager an Lager,-8.032,-8.032,2023-07-10 19:47:54,19747069,300,0.0,0.0
15497,EZMV,65248,5.0,Lager an Lager,8.032,8.032,2023-07-10 19:47:54,19747069,300,0.0,0.0
15498,EZDS,56420,,Abgang,-354.853,-354.853,2023-07-10 19:50:57,19747102,200,0.0,0.0
15499,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 19:54:10,19747127,300,0.0,0.0
15500,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 19:54:39,19747129,300,0.0,0.0
15501,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 19:54:44,19747131,300,0.0,0.0
15502,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 19:54:46,19747133,300,0.0,0.0
15503,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 19:54:52,19747135,300,0.0,0.0
15504,EZDS,56420,,Minusbestand durch Zugang aufgelöst,126.889,126.889,2023-07-10 19:55:01,19747136,402,0.0,0.0
15505,EZDS,56420,,Lager an Lager,273.111,273.111,2023-07-10 19:55:01,19747136,300,0.0,0.0
15506,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 19:55:12,19747141,300,0.0,0.0
15507,EZDS,56420,,Lager an Lager,400.0,400.0,2023-07-10 19:55:21,19747142,300,0.0,0.0
15508,EZSI,59595,5.0,Abgang,-3775.27,-3775.27,2023-07-10 20:03:43,19747171,200,0.0,0.0
15509,EZMV,64305,,Lager an Lager,-5.739,-5.739,2023-07-10 20:17:16,19747259,300,0.0,0.0
15510,EZMV,64305,,Lager an Lager,5.739,5.739,2023-07-10 20:17:16,19747259,300,0.0,0.0
15511,EZMV,65248,5.0,Lager an Lager,-0.74,-0.74,2023-07-10 20:18:47,19747285,300,0.0,0.0
15512,EZMV,64305,5.0,Lager an Lager,-0.75,-0.75,2023-07-10 20:18:47,19747285,300,0.0,0.0
15513,EZDS,67452,,Lager an Lager,400.0,400.0,2023-07-10 20:24:34,19747320,300,0.0,0.0
15514,EZDS,56420,,Abgang,-355.049,-355.049,2023-07-10 20:25:23,19747325,200,0.0,0.0
15515,EZDS,56420,,Abgang,-175.916,-175.916,2023-07-10 20:28:51,19747332,200,0.0,0.0
15516,EZDS,65248,5.0,Abgang,-263.402,-263.402,2023-07-10 20:32:07,19747352,200,0.0,0.0
15517,EZMV,56420,,Zugang,400.0,16.0,2023-07-10 20:34:53,19747370,100,0.0,0.0
15518,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 20:34:56,19747372,300,0.0,0.0
15519,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-07-10 20:34:56,19747372,300,0.0,0.0
15520,EZDS,11176,5.0,Abgang,-163.315,-163.315,2023-07-10 20:35:17,19747379,200,0.0,0.0
15521,EZDS,47979,5.0,Abgang,-24.763,-24.763,2023-07-10 20:35:19,19747380,200,0.0,0.0
15522,EZMV,56420,,Zugang,400.0,16.0,2023-07-10 20:36:46,19747392,100,0.0,0.0
15523,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 20:36:48,19747393,300,0.0,0.0
15524,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-07-10 20:36:48,19747393,300,0.0,0.0
15525,EZDS,32774,,Abgang,-417.854,-417.854,2023-07-10 20:37:41,19747400,200,0.0,0.0
15526,EZDS,32774,,Abgang,-358.566,-358.566,2023-07-10 20:41:56,19747440,200,0.0,0.0
15527,EZDS,56420,,Abgang,-354.148,-354.148,2023-07-10 20:42:28,19747449,200,0.0,0.0
15528,EZDS,56420,,Abgang,-140.543,-140.543,2023-07-10 20:54:37,19747536,200,0.0,0.0
15529,EZDS,65248,5.0,Abgang,-40.063,-40.063,2023-07-10 21:00:33,19747605,200,0.0,0.0
15530,EZDS,56420,5.0,Abgang,-3.914,-3.914,2023-07-10 21:03:22,19747632,200,0.0,0.0
15531,EZMV,32774,,Zugang,1000.0,40.0,2023-07-10 21:04:11,19747643,100,0.0,0.0
15532,EZDS,32774,,Lager an Lager,1000.0,40.0,2023-07-10 21:04:15,19747644,300,0.0,0.0
15533,EZMV,32774,,Lager an Lager,-1000.0,-40.0,2023-07-10 21:04:15,19747644,300,0.0,0.0
15534,EZMV,56420,,Zugang,400.0,16.0,2023-07-10 21:06:06,19747658,100,0.0,0.0
15535,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 21:06:07,19747659,300,0.0,0.0
15536,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-07-10 21:06:07,19747659,300,0.0,0.0
15537,EZMV,56420,,Zugang,400.0,16.0,2023-07-10 21:07:58,19747668,100,0.0,0.0
15538,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 21:08:01,19747669,300,0.0,0.0
15539,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-07-10 21:08:01,19747669,300,0.0,0.0
15540,EZDS,64305,5.0,Abgang,-34.352,-34.352,2023-07-10 21:08:36,19747675,200,0.0,0.0
15541,EZSI,59595,5.0,Abgang,-2498.062,-2498.062,2023-07-10 21:10:06,19747688,200,0.0,0.0
15542,EZSI,59595,5.0,Abgang,-1276.978,-1276.978,2023-07-10 21:10:06,19747688,200,0.0,0.0
15543,EZDS,65248,,Lager an Lager,-600.0,-600.0,2023-07-10 21:18:29,19747742,300,0.0,0.0
15544,EZDS,65248,,Lager an Lager,600.0,600.0,2023-07-10 21:18:37,19747743,300,0.0,0.0
15545,EZDS,10758,5.0,Abgang,-294.279,-294.279,2023-07-10 21:21:53,19747782,200,0.0,0.0
15546,EZDS,11176,5.0,Abgang,-369.344,-369.344,2023-07-10 21:21:58,19747783,200,0.0,0.0
15547,EZSI,59595,,Abgang,-3775.365,-3775.365,2023-07-10 22:09:11,19747987,200,0.0,0.0
15548,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 22:11:11,19747990,300,0.0,0.0
15549,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 22:11:22,19747992,300,0.0,0.0
15550,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 22:11:46,19747994,300,0.0,0.0
15551,EZDS,56420,,Minusbestand durch Zugang aufgelöst,356.459,356.459,2023-07-10 22:11:53,19747995,402,0.0,0.0
15552,EZDS,56420,,Lager an Lager,43.541,43.541,2023-07-10 22:11:53,19747995,300,0.0,0.0
15553,EZDS,56420,,Abgang,-355.015,-355.015,2023-07-10 22:16:39,19748016,200,0.0,0.0
15554,EZDS,10758,,Lager an Lager,-575.0,-23.0,2023-07-10 22:21:34,19748032,300,0.0,0.0
15555,EZDS,10758,,Lager an Lager,299.809,299.809,2023-07-10 22:21:44,19748033,300,0.0,0.0
15556,EZDS,10758,,Minusbestand durch Zugang aufgelöst,275.191,275.191,2023-07-10 22:21:44,19748033,402,0.0,0.0
15557,EZDS,56420,5.0,Abgang,-355.078,-355.078,2023-07-10 22:28:45,19748076,200,0.0,0.0
15558,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 22:31:18,19748096,300,0.0,0.0
15559,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 22:31:46,19748101,300,0.0,0.0
15560,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 22:32:22,19748105,300,0.0,0.0
15561,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 22:33:04,19748106,300,0.0,0.0
15562,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-07-10 22:33:23,19748112,300,0.0,0.0
15563,EZDS,56420,,Lager an Lager,-266.552,-266.552,2023-07-10 22:33:32,19748113,300,0.0,0.0
15564,EZDS,56420,,Minusbestand durch Zugang aufgelöst,666.552,666.552,2023-07-10 22:33:32,19748113,402,0.0,0.0
15565,EZDS,56420,,Abgang,-100.566,-100.566,2023-07-10 22:41:04,19748162,200,0.0,0.0
15566,EZDS,66564,5.0,Abgang,-5.797,-5.797,2023-07-10 22:42:23,19748176,200,0.0,0.0
15567,EZDS,60049,5.0,Abgang,-23.236,-23.236,2023-07-10 22:42:27,19748177,200,0.0,0.0
15568,EZDS,67451,5.0,Abgang,-17.165,-17.165,2023-07-10 22:42:28,19748178,200,0.0,0.0
15569,EZDS,60045,5.0,Abgang,-23.078,-23.078,2023-07-10 22:42:30,19748179,200,0.0,0.0
15570,EZDS,62161,5.0,Abgang,-46.134,-46.134,2023-07-10 22:42:38,19748180,200,0.0,0.0
15571,EZDS,64305,5.0,Abgang,-56.071,-56.071,2023-07-10 22:42:45,19748184,200,0.0,0.0
15572,EZDS,35322,5.0,Abgang,-74.941,-74.941,2023-07-10 22:42:51,19748187,200,0.0,0.0
15573,EZDS,65248,5.0,Abgang,-126.246,-126.246,2023-07-10 22:43:05,19748188,200,0.0,0.0
15574,EZMV,11176,,Zugang,825.0,33.0,2023-07-10 22:47:54,19748246,100,0.0,0.0
15575,EZDS,11176,,Lager an Lager,825.0,33.0,2023-07-10 22:47:57,19748249,300,0.0,0.0
15576,EZMV,11176,,Lager an Lager,-825.0,-33.0,2023-07-10 22:47:57,19748249,300,0.0,0.0
15577,EZDS,10758,,Lager an Lager,-975.0,-39.0,2023-07-10 22:50:25,19748285,300,0.0,0.0
15578,EZDS,10758,3.0,Lager an Lager,975.0,39.0,2023-07-10 22:50:36,19748287,300,0.0,0.0
15579,EZDS,10758,,Lager an Lager,-975.0,-39.0,2023-07-10 22:51:23,19748301,300,0.0,0.0
15580,EZDS,10758,3.0,Lager an Lager,975.0,975.0,2023-07-10 22:51:37,19748310,300,0.0,0.0
15581,EZDS,60046,,Abgang,-301.237,-301.237,2023-07-10 22:58:11,19748385,200,0.0,0.0
15582,EZSI,60075,,Lager an Lager,-797.0,-797.0,2023-07-10 23:01:10,19748398,300,0.0,0.0
15583,EZDS,65248,5.0,Abgang,-199.48,-199.48,2023-07-10 23:06:41,19748478,200,0.0,0.0
15584,EZMV,56420,,Zugang,400.0,16.0,2023-07-10 23:07:09,19748479,100,0.0,0.0
15585,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-07-10 23:07:11,19748480,300,0.0,0.0
15586,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 23:07:11,19748480,300,0.0,0.0
15587,EZDS,60046,,Abgang,-216.221,-216.221,2023-07-10 23:08:50,19748486,200,0.0,0.0
15588,EZMV,56420,,Zugang,400.0,16.0,2023-07-10 23:09:31,19748499,100,0.0,0.0
15589,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-07-10 23:09:34,19748500,300,0.0,0.0
15590,EZDS,56420,,Lager an Lager,400.0,16.0,2023-07-10 23:09:34,19748500,300,0.0,0.0
15591,EZMV,65248,5.0,Zugang,600.0,600.0,2023-07-10 23:13:31,19748544,100,0.0,0.0
15592,EZDS,65248,,Lager an Lager,600.0,600.0,2023-07-10 23:13:33,19748545,300,0.0,0.0
15593,EZMV,65248,5.0,Lager an Lager,-600.0,-600.0,2023-07-10 23:13:33,19748545,300,0.0,0.0
15594,EZDS,10758,,Abgang,-391.065,-391.065,2023-07-10 23:14:26,19748562,200,0.0,0.0
15595,EZDS,10758,,Abgang,-161.115,-161.115,2023-07-10 23:19:22,19748641,200,0.0,0.0
15596,EZMV,65248,5.0,Zugang,600.0,600.0,2023-07-10 23:21:30,19748671,100,0.0,0.0
15597,EZMV,65248,5.0,Lager an Lager,-600.0,-600.0,2023-07-10 23:21:32,19748672,300,0.0,0.0
15598,EZDS,65248,,Lager an Lager,600.0,600.0,2023-07-10 23:21:32,19748672,300,0.0,0.0
15599,EZMV,67451,,Zugang,400.0,400.0,2023-07-10 23:23:21,19748728,100,0.0,0.0
15600,EZDS,67451,3.0,Lager an Lager,400.0,400.0,2023-07-10 23:23:24,19748729,300,0.0,0.0
15601,EZMV,67451,,Lager an Lager,-400.0,-400.0,2023-07-10 23:23:24,19748729,300,0.0,0.0
15602,EZDS,60049,5.0,Abgang,-7.269,-7.269,2023-07-10 23:32:54,19748870,200,0.0,0.0
15603,EZDS,65248,5.0,Abgang,-83.728,-83.728,2023-07-10 23:33:18,19748876,200,0.0,0.0
15604,EZDS,60046,5.0,Abgang,-22.042,-22.042,2023-07-10 23:34:53,19748900,200,0.0,0.0
15605,EZDS,67451,5.0,Abgang,-15.16,-15.16,2023-07-10 23:36:03,19748930,200,0.0,0.0
15606,EZDS,66564,,Abgang,-372.183,-372.183,2023-07-10 23:36:12,19748933,200,0.0,0.0
15607,EZSI,59595,,Abgang,-3775.365,-3775.365,2023-07-10 23:36:59,19748944,200,0.0,0.0
15608,EZDS,60045,5.0,Abgang,-23.167,-23.167,2023-07-10 23:39:38,19748998,200,0.0,0.0
15609,EZDS,67451,5.0,Abgang,-17.506,-17.506,2023-07-10 23:39:42,19748999,200,0.0,0.0
15610,EZDS,64305,5.0,Abgang,-56.068,-56.068,2023-07-10 23:39:49,19749000,200,0.0,0.0
15611,EZDS,62161,5.0,Abgang,-46.71,-46.71,2023-07-10 23:39:52,19749001,200,0.0,0.0
15612,EZDS,35322,5.0,Abgang,-75.076,-75.076,2023-07-10 23:40:01,19749005,200,0.0,0.0
15613,EZDS,60049,5.0,Abgang,-23.235,-23.235,2023-07-10 23:40:43,19749020,200,0.0,0.0
15614,EZMV,64305,5.0,Lager an Lager,-1.47,-1.47,2023-07-10 23:41:22,19749030,300,0.0,0.0
15615,EZMV,64305,,Lager an Lager,1.47,1.47,2023-07-10 23:41:22,19749030,300,0.0,0.0
15616,EZMV,60045,5.0,Lager an Lager,-1.16,-1.16,2023-07-10 23:42:49,19749058,300,0.0,0.0
15617,EZMV,60045,,Lager an Lager,1.16,1.16,2023-07-10 23:42:49,19749058,300,0.0,0.0
15618,EZDS,66564,,Abgang,-205.131,-205.131,2023-07-10 23:45:59,19749105,200,0.0,0.0
15619,EZDS,66564,5.0,Abgang,-5.504,-5.504,2023-07-10 23:48:17,19749128,200,0.0,0.0
15620,EZDS,65248,5.0,Abgang,-125.764,-125.764,2023-07-10 23:50:09,19749157,200,0.0,0.0
15621,EZDS,60046,5.0,Lager an Lager,-500.0,-25.0,2023-07-10 23:55:31,19749176,300,0.0,0.0
15622,EZDS,60046,,Minusbestand durch Zugang aufgelöst,120.236,120.236,2023-07-10 23:55:38,19749177,402,0.0,0.0
15623,EZDS,60046,,Lager an Lager,379.764,379.764,2023-07-10 23:55:38,19749177,300,0.0,0.0
15624,EZDS,60046,5.0,Lager an Lager,-500.0,-25.0,2023-07-10 23:56:04,19749185,300,0.0,0.0
15625,EZDS,60046,3.0,Lager an Lager,500.0,500.0,2023-07-10 23:56:14,19749186,300,0.0,0.0
